Gen Y,45241719.58999998,3423053.9499999587,0.07566144658118995
Gen X,44565205.57999983,3355688.46999997,0.0752983953810358
Baby Boomer,13630984.930000031,1026072.380000002,0.07527499922193807
Lost Generation,4137598.1599999974,317268.1599999996,0.07667930710796715
Gen Z,2737003.0500000003,196443.59,0.07177324482703809
Silent Generation,375668.47,26322.520000000015,0.0700684835221865
Unknown Generation,121838.95,9240.919999999998,0.07584536800423837
,0,0,
